-1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 -0.153147 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,1
-1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 -0.919942 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,4
-1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 -0.890793 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -0.994053 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,1
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 -1,3
-1 1 1 0.996744 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,1
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 -1 1 -1 -1 -1,2
-1 1 -1 1 -1 -1 -1 1 -1 1 -1 -1 1 -1 1 -0.997577 1 1 1 1 1 -0.983223 1 1 -1 1 1 1 -1 -1 1 -1 0.993642 -1 -1 -1 1 1 1 1 -1 -1 1 -1 1 -1 -1 1 -1 -1,2
-1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 0.298031 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,5
-1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,1
-1 1 -1 1 -1 -1 -1 -0.115405 -1 1 -1 -0.381212 -1 -1 -1 -0.985852 0.997376 1 1 1 1 0.395371 1 1 0.987495 1 -1 1 -1 -0.699098 0.999999 1 1 -1 -1 0.982785 0.881974 1 -1 1 -1 0.987436 1 -1 0.899579 -1 -1 0.975305 0.99964 -1,6
-1 1 -0.999872 0.999939 -0.999999 -1 -0.999853 -0.92817 -0.989346 1 -0.999884 -0.996912 0.999999 -1 -0.999947 -0.986017 0.99239 0.999906 1 1 0.999947 -0.964044 0.999998 1 -0.986467 1 -0.999981 0.999862 -1 0.915619 0.992986 0.999983 0.999859 -1 -0.999969 -0.983803 0.988781 1 -0.997357 1 -0.959343 -0.967041 1 -1 0.998511 -1 -1 0.996066 0.998818 -1,4
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 -1,4
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 -1,1
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 -1,2
-1 1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 1 1 1 1 1 -1 1 1 -1 1 -1 1 -1 1 1 1 1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 1 -1 -1 1 0.941857 -1,3
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 -1 1 -1 -1 -1,4
-1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,3
-1 1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 1 1 1 1 1 -1 1 1 -1 1 -1 1 -1 1 1 1 1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 1 -1 -1 1 1 -1,6
-1 1 -1 1 -1 -1 -1 1 1 1 -1 1 1 -1 -1 1 -1 1 1 1 1 1 1 1 1 1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 -1,3
-1 1 1 -1 1 1 1 1 1 -1 1 1 1 -1 1 1 -1 -1 -1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,2
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 -1,6
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 -1,3
-1 1 0.972625 0.633688 0.409596 1 -0.631815 0.97438 1 -0.487733 -0.707632 0.961085 1 -1 0.997766 0.968257 -0.957512 0.688718 -1 1 0.141715 0.967777 -0.448652 1 0.98221 -1 0.997842 -0.993815 -1 -0.983924 -0.961342 -0.998417 -0.995709 -0.258046 0.996403 0.979117 -0.963137 1 0.99403 1 0.968682 0.982093 -1 1 -0.970441 0.999994 0.999998 -0.953352 -0.997959 0.60253,4
-1 1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 1 1 -1 1 1 -1 1 -1 1 -1 1 1 1 1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 1 -1 -1 1 1 -1,1
-1 1 1 -1 1 1 1 1 1 -1 -1 1 1 -1 1 1 -1 0.999994 -1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,4
-1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,3
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 -1,2
-1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 0.60907 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,5
-1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,4
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 0.710462,2
-1 1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 1 1 1 1 1 -1 1 1 -1 1 -1 1 -1 1 1 1 1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 1 -1 -1 1 1 -1,6
-1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 1 1 1 1 1 -1 1 1 -1 1 -1 1 -1 1 1 1 1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 1 -1 -1 1 1 -1,4
-1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,4
-1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 1 1 1 1 1 -1 1 1 1 1 -1 1 -1 -1 1 1 1 -1 -1 1 1 1 -1 1 -1 1 1 -1 1 -1 -1 1 -1 -1,3
-1 1 1 1 -1 -1 -1 1 -1 1 -1 1 1 -1 1 1 -1 1 1 1 1 1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 -1 1 1 -1 -1 -1 -1 -1 -1 -1,1
-1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 0.0941365 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,2
-1 1 1 -1 1 1 0.999744 1 1 -1 0.999925 1 1 -1 1 1 -1 -0.99935 -1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,6
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 -1,6
-1 1 1 1 0.997916 1 -1 1 1 -0.999999 -1 1 1 -1 1 1 -1 1 -1 1 1 1 -0.999621 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,4
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 -1 -1 -1 1 -1 -1 -1,3
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 -1,2
-1 1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 1 1 1 1 1 -1 1 1 -1 1 -1 1 -1 1 1 1 1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 1 -1 -1 1 -1 -1,3
-1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,5
-1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,1
-1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,4
-1 1 1 1 -1 -1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 1 1 1 1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 -1 -1 -0.999999 -1 -1 -1 -1,4
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 -1,2
-1 1 1 -1 1 1 1 1 1 -1 1 1 1 -1 1 1 -1 -1 -1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,4
-1 1 1 -1 1 1 1 1 1 -1 -1 1 1 -1 1 1 -1 -1 -1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,3
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,3
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,1
-1 1 -1 1 -1 -1 -1 0.996217 -1 1 -1 -1 1 -1 -1 -1 1 1 1 1 1 -1 1 1 -1 1 -1 1 -1 -0.998795 1 1 1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 1 -1 -1 1 1 -1,5
-1 1 1 0.999831 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,1
-1 1 -1 1 -1 1 -1 1 1 1 -1 0.996748 1 -1 1 0.995888 0.928471 1 -1 1 1 0.99997 1 1 1 -1 1 -1 -1 -1 0.99898 -1 -1 -1 -0.999926 1 -0.940768 1 1 1 1 1 -1 1 -1 1 1 0.912094 -1 -1,6
-1 1 1 -1 1 1 0.999744 1 1 -1 0.999925 1 1 -1 1 1 -1 -0.99935 -1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,6
-1 1 -1 1 -1 -1 -1 -0.284362 1 1 -1 -0.999999 1 -1 -1 -0.999814 0.999964 1 1 1 1 -0.918443 1 1 0.639313 1 -1 0.999992 -1 -0.917733 0.999989 1 0.999983 -1 -1 0.227309 0.999696 1 -0.999997 1 -0.999352 0.996701 1 -1 1 -1 -1 0.999999 0.976429 -1,6
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 -1,3
-1 1 1 1 0.999998 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,2
-1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,6
-1 1 -1 1 -1 -1 -1 1 1 1 -1 1 1 -1 -0.999999 1 -1 1 1 1 1 1 1 1 1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 -1 1 0.863126 1 -1 1 1 -1 -1 -1 -1 -1 -1 -1,6
-1 1 -1 1 -1 -1 -1 1 1 1 -1 -1 1 -1 -1 1 -1 1 1 1 1 1 1 1 -1 1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 1 -1 -1,1
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 -1,6
-1 1 1 1 -1 -1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 1 1 1 1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 -1,3
-1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,6
-1 1 1 1 -1 -1 -1 1 -1 1 -1 -1 1 -1 1 1 1 1 1 1 1 1 1 1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 1 1 1 1 1 -1 1 -1 1 -1 -1 1 -1 -1,3
-1 1 1 1 -1 -1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 1 1 1 1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 -1,1
-1 1 1 1 -1 -1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 1 1 1 1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 -1,2
-1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 -0.995963 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,4
-1 1 1 1 -1 0.993268 -1 1 1 1 -1 1 1 -1 1 1 -1 1 1 1 1 1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 1 -0.873766 -1 -1 -1 -1 -1 -1,4
-1 1 0.195952 1 -1 -1 -1 0.819473 -1 1 -1 0.883054 1 -1 0.995236 0.683101 -0.702831 1 1 1 1 0.897552 1 1 0.995414 1 0.996639 -0.996997 -1 -0.943213 -0.432369 -0.997625 -0.997495 -1 0.380947 0.99162 -0.818399 1 -0.717435 1 -1 0.995449 1 -1 -0.945494 -1 -1 -0.749956 -0.997416 -1,4
-1 1 -1 1 -1 -1 -1 0.992867 1 1 -1 -1 1 -1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 1 -1 -0.999994 1 -1 1 -1 -0.715808 -1 1 1 1 1 -1 -1 1 -1 1 -1 -1 1 -1 -1,5
-1 1 -1 1 -1 -1 -1 1 1 1 -1 -1 1 -1 -1 -1 1 1 1 1 1 -1 1 1 -1 1 -1 1 -1 -1 1 1 1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 1 -1 -1 1 1 -1,5
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 -1 1 -1 -1 -1,4
-1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 1 1 1 1 1 -1 1 1 1 1 -1 1 -1 -1 1 1 1 -1 -1 1 1 1 -1 1 -1 1 1 -1 1 -1 -1 1 -1 -1,1
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 -1,6
-1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,5
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 -1 1 -1 -1 -1,3
-0.996319 0.953839 0.124849 0.162649 -0.119387 -0.534206 -0.144657 0.119594 -0.860376 0.119795 -0.132322 0.11408 0.751714 -0.999326 0.183909 0.11476 -0.111252 0.150577 0.946833 0.99948 0.130264 0.114601 0.140515 0.99948 0.133269 0.546259 0.184829 -0.172947 -0.995475 -0.133899 -0.110973 -0.189455 -0.177941 -0.285224 0.14313 0.128546 -0.113533 0.990124 0.129031 0.999217 0.022848 0.132675 0.289594 -0.55119 -0.122666 -0.95541 -0.181954 -0.108999 -0.188015 -0.124447,3
-1 1 -0.617841 0.78763 -0.855501 -0.998655 -0.780209 0.496482 1 0.892044 -0.780435 -0.536553 1 -1 -0.161097 0.0450627 0.149162 0.798382 0.575619 1 0.654203 0.230793 0.77926 1 -0.0676602 0.998766 -0.226794 0.674916 -1 -0.560738 0.0066465 0.0921112 0.549493 -0.970485 0.258083 -0.0312455 0.0834932 1 0.711307 1 0.764235 0.26364 0.0439966 -0.998733 0.69028 -0.607296 0.584806 0.427645 0.0688166 -0.876858,5
-1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,6
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 1 1 1 1 1 1 1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 -1 1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 -1,3
-1 1 1 -1 1 1 0.045779 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,4
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 -1,3
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 -1 1 -1 -1 -1,1
-1 1 1 0.542563 1 1 -0.789911 1 1 -1 -0.881469 1 1 -1 1 1 -1 0.91976 -1 1 -0.986049 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,5
-1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,2
-1 1 -0.97218 0.865693 -0.970452 1 -0.888684 0.835675 1 0.962867 -0.973081 -0.947821 1 -1 -0.139171 -0.125455 0.601184 0.927819 -1 1 0.797929 0.376048 0.559071 1 -0.306848 -1 -0.23027 0.978375 -1 -0.895024 0.295676 -0.221418 0.92492 0.635006 0.758667 -0.235514 0.449254 1 0.984931 1 0.995534 0.497807 -1 1 0.984589 1 1 0.899691 0.126725 -0.852411,5
-1 0.999676 -0.073217 0.535959 -0.570774 -0.999311 -0.480855 -0.0219986 -1 0.599575 -0.362498 -0.0199001 -0.249802 -1 -0.0627169 -0.0282964 0.0260931 0.478487 1 1 0.495577 -0.0189649 0.63585 1 -0.0121875 0.999338 -0.0756799 0.0481582 -1 0.0172159 0.037154 0.07671 0.0477597 -0.876592 -0.147732 -0.0129263 0.0228598 1 -0.0936593 1 -0.237304 -0.011972 0.991589 -0.999385 0.0198856 -1 -0.959862 0.0233623 0.0190767 -0.628731,1
-1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 -1 1 -1 -1 -1,3
-1 1 -1 1 -1 -1 -1 1 1 1 -1 -1 1 -1 -1 -1 1 1 1 1 1 -1 1 1 1 1 -1 1 -1 -1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 -1 -0.883016 -1 -1 1 -1 -1,3
-1 1 -1 1 -1 1 -1 1 1 1 -1 -1 1 -1 -1 0.991979 1 1 1 1 1 0.999912 1 1 -0.999991 -1 -1 1 -1 -1 0.999967 1 1 -1 -1 -0.999806 0.999554 1 0.999991 1 0.999998 -0.998654 -1 1 1 -0.999984 -0.999187 1 0.998865 -1,4
-1 1 1 0.971085 1 1 -0.998811 1 1 -1 -1 1 1 -1 1 1 -1 0.999999 -1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1 -1 1,5
