-0.0356569 -1.56511e-06 0.000711855 0.000895687 -0.0337003 0.000120064 0.0331913 0.00280975 0.00396362 -0.0345835 -0.0102707 -0.000719107 -0.0340275 0.0330576 -0.0362308 -0.00088618 0.00978436 -0.0351905 -0.000371928 -0.000868217 -0.0380449 0.0360251 0.00175269 0.00214481 0.0341202 -0.0318137 -0.00155495 -0.00841138 0.0018268 0.0353579 -0.00252316 0.00201133 -0.0182724 -0.0337577 0.0339048 0.0241264 -0.00219395 -3.55957e-05 -0.0411309 -0.000881998 -0.0342146 0.000897559 0.0220972 0.000282058 0.00201873 0.00119853 -0.000897061 -0.0182724 0.0394704 0.000300951,4
-0.0356569 -1.56511e-06 0.000711855 0.000895687 -0.0337003 0.000120064 0.0331913 0.00280975 0.00396362 -0.0345835 -0.0102707 -0.000719107 -0.0340275 0.0330576 -0.0362308 -0.00088618 0.00978436 -0.0351905 -0.000371928 -0.000868217 -0.0380449 0.0360251 0.00175269 0.00214481 0.0341202 -0.0318137 -0.00155495 -0.00841138 0.0018268 0.0353579 -0.00252316 0.00201133 -0.0182724 -0.0337577 0.0339048 0.0241264 -0.00219395 -3.55957e-05 -0.0411309 -0.000881998 -0.0342146 0.000897559 0.0220972 0.000282058 0.00201873 0.00119853 -0.000897061 -0.0182724 0.0394704 0.000300951,4
0.0645097 0.0147904 0.0182913 -0.0104048 0.0687794 -0.0121768 -0.0694588 -0.0205871 0.0126834 0.0451664 -0.000731259 0.0104667 0.0701825 -0.0544631 0.0642425 0.0104077 0.00966063 0.0674017 -0.0109398 0.0104159 0.0629957 -0.0666516 0.00537325 0.00522641 -0.0684313 0.0425825 -0.0180614 -0.0101097 0.00524287 -0.0475348 -0.00603269 0.00530375 0.0156792 0.0690882 -0.0664892 -0.0559053 -0.00560557 0.0108108 0.0624753 0.0104103 0.0683254 -0.010404 -0.042602 -0.0106967 0.0054131 -0.0203076 0.010404 0.0165542 -0.0402803 0.0110613,1
-0.0413717 0.00960956 0.00473843 0.00532268 -0.0413717 -0.00862105 0.0413717 -0.00439827 -0.00128129 -0.0210609 -0.0107389 -0.00506158 -0.0413717 0.0411675 -0.0413717 -0.0046281 0.00615098 -0.0413717 0.00321046 -0.00431528 -0.0413717 0.0413717 0.000422426 0.000705036 0.0413717 -0.0210658 -0.00495465 -0.00475463 0.000452698 0.0341552 -0.00654907 0.000596001 0.00257958 -0.0413717 0.0413706 0.0413717 -0.00073964 -0.00291398 -0.0413717 -0.0044213 -0.0413717 0.0053696 0.0209772 0.00276231 0.000602451 -0.00511395 -0.00469156 0.00322628 0.0343745 -0.00213681,4
-0.0125691 -0.00103054 5.48934e-05 0.00140708 -0.0147994 0.000501341 0.0147994 -0.00120941 -0.00206496 -0.00810349 -0.00477427 -0.00146751 -0.0147994 0.0150877 -0.0117837 -0.00141157 0.00244669 -0.0131246 0.00176408 -0.00141233 -0.0147592 0.0131253 -0.00403953 -0.00274424 0.0147994 -0.00810591 7.20649e-05 -0.00131551 -0.00351918 0.0130145 -0.000977639 -0.003236 0.0019423 -0.0147994 0.0131873 0.0164727 0.00354734 -0.00149131 -0.0147994 -0.0014099 -0.0147994 0.00140697 0.00806059 0.00141875 -0.00347924 -0.000972776 -0.00140753 0.00187947 0.0130712 -0.00153359,3
-0.000612028 0.0113731 0.0106034 -0.00413164 0.000526863 -0.0104956 -0.00124446 -0.0095796 0.00581008 -0.000632676 -0.00755725 0.00376173 0.00226995 0.00812306 0.000578166 0.00354926 0.0126769 0.00146931 -0.00555168 0.00366574 -0.0055412 -0.000794875 -0.0019879 -0.0017894 -0.00014164 -0.00202019 -0.0127704 -0.011392 -0.00203367 -0.00132064 -0.00934184 -0.00188306 -0.00752418 0.000899068 -0.000802771 0.00203675 0.00164738 0.00651535 -0.00613027 0.0035029 8.9889e-05 -0.0039817 -0.00151015 -0.0101917 -0.00184093 -0.0105285 0.00365333 -0.00659662 0.00900275 0.00672973,1
-0.0553046 0.00248541 0.00125018 -0.00250945 -0.0542505 -0.00310506 0.0539262 0.00332929 0.00379389 -0.0752063 -0.00504723 0.00210457 -0.0551767 0.0634392 -0.0545049 0.00182938 0.00902646 -0.0531877 -0.00370837 0.0019131 -0.060634 0.0542593 0.000577999 -0.000413798 0.0545096 -0.0767457 -0.00377029 -0.00837545 -3.91756e-05 0.0866306 -0.00468378 -0.000121267 -0.020936 -0.0545618 0.0542293 0.0623783 -0.000452908 0.00464472 -0.0612826 0.00175719 -0.0547814 -0.00236009 0.0732411 -0.00843938 0.000153279 0.00165943 0.00194356 -0.021208 0.0915154 0.00466667,2
-0.0375169 -0.00340973 -0.00271416 0.0058946 -0.037508 0.00403577 0.037508 0.00685665 0.000632184 -0.0272079 -0.0082755 -0.00563545 -0.037508 0.0404204 -0.037508 -0.00588002 0.00925061 -0.037508 0.00405766 -0.0058564 -0.0375088 0.037508 -0.00315888 -0.00277012 0.037508 -0.0314241 0.0021196 -0.00719741 -0.00307371 0.0305545 -0.0022182 -0.00290098 -0.0161656 -0.037508 0.0376258 0.039578 0.00276264 -0.00473312 -0.037508 -0.00587546 -0.037508 0.00589708 0.0215537 0.00509396 -0.00290736 0.0051308 -0.00589615 -0.0163019 0.0316485 -0.0042525,4
-0.0550956 0.0051117 -0.0015199 0.00502716 -0.0539342 -0.00497641 0.0538051 0.00578381 0.00165817 -0.0359251 -0.00871595 -0.00475044 -0.0550631 0.0584829 -0.0573957 -0.0050115 0.00390602 -0.0547078 0.00307273 -0.00498669 -0.0585815 0.0572333 0.00462012 0.00552686 0.0540076 -0.0331896 0.00098451 -0.0023397 0.00496628 0.0309505 -0.00516548 0.00520896 -0.00685362 -0.0543571 0.0544895 0.0457916 -0.00513233 -0.00380289 -0.0605554 -0.00500687 -0.0543803 0.00502977 0.0237571 0.00418782 0.00508254 0.00403625 -0.00502874 -0.00685361 0.0443908 -0.00329255,4
0.0158302 0.00854345 0.00804314 -0.00826738 0.0183135 -0.00791357 -0.0183135 -0.0082675 0.00782721 0.0132894 -0.00419523 0.00819998 0.0183135 -0.0146055 0.0158027 0.00826238 0.00435653 0.0182139 -0.00785732 0.00826152 0.0161312 -0.0180262 0.00797608 0.00838454 -0.0183135 0.0142878 -0.00798319 -0.00500124 0.00809431 -0.0159487 -0.00217812 0.00824901 0.0082707 0.0183135 -0.016924 -0.0158027 -0.00834003 0.00816496 0.0183135 0.00826424 0.0183135 -0.00826751 -0.0177136 -0.00825255 0.00823138 -0.00823881 0.00826688 0.0082707 -0.0116771 0.00808738,3
0.00714984 0.00696354 0.00346147 -0.00337902 0.0116691 -0.00502671 -0.0125213 -0.00160627 0.00543364 0.00606965 -0.00545946 0.00343113 0.0133294 -0.00134893 0.00716558 0.00338132 0.00522462 0.0100287 -0.00377639 0.00338881 0.00578669 -0.00957912 0.00645882 0.0063811 -0.0111384 0.00701457 -0.00409808 -0.00510665 0.00634965 -0.0132282 -0.00780589 0.00642379 -0.00987694 0.0122038 -0.00970902 -0.00941812 -0.00669595 0.00371428 0.00501354 0.00338382 0.0112557 -0.00337825 -0.0104576 -0.00364031 0.00651416 -0.00253737 0.00337824 -0.00901042 -0.000968247 0.00382668,1
-0.0417553 0.00289207 0.00397855 -0.004722 -0.0405269 -0.00368421 0.0398155 0.00105371 0.00666864 -0.0406954 -0.00434637 0.00435116 -0.0394793 0.0502936 -0.0406458 0.00405549 0.0105521 -0.0396276 -0.00614971 0.00414592 -0.0468879 0.0404213 -0.000287831 -0.000327875 0.0409245 -0.0422124 -0.00651457 -0.0095765 -0.000427984 0.0521002 -0.00503505 -0.000340713 -0.0212903 -0.040246 0.0404479 0.0456608 7.73791e-05 0.00701495 -0.0476731 0.00398694 -0.0410049 -0.00457225 0.0386937 -0.0107578 -0.000262882 -0.000795112 0.0041666 -0.0215599 0.0595554 0.00710104,2
0.0269562 0.0291538 0.0297851 -0.0136013 0.0269562 -0.0294745 -0.0269562 -0.0339358 0.00935767 0.0319751 -0.0040099 0.0138169 0.0269562 -0.0269729 0.0269562 0.0163317 0.00443206 0.0269562 -0.0160694 0.0175082 0.0269562 -0.0269562 0.0100907 0.0101582 -0.0269562 0.0329725 -0.0293308 -0.00552156 0.0100743 -0.0296339 -0.00711587 0.0101583 0.0369922 0.0269562 -0.0269566 -0.0269562 -0.0103475 0.019507 0.0269562 0.0171447 0.0269562 -0.0134215 -0.0363945 -0.0213166 0.0102117 -0.033034 0.0161296 0.0369922 -0.0293865 0.0208567,1
-0.100267 -0.0048886 -0.0147827 0.00510335 -0.0960467 0.00528995 0.0956806 0.020047 0.00161609 -0.10446 -0.00624536 -0.00569166 -0.0970167 0.107254 -0.101715 -0.00848266 0.00434164 -0.0973996 0.00627219 -0.00957946 -0.102983 0.0993238 0.00422195 0.00421977 0.0963578 -0.103484 0.0122264 -0.00299866 0.00416239 0.115013 -0.00419981 0.00425025 -0.0302636 -0.0962661 0.0982562 0.10371 -0.00450038 -0.00879203 -0.10352 -0.00936372 -0.0965326 0.00506387 0.100001 0.00708386 0.00432722 0.0181226 -0.0081728 -0.0305184 0.120005 -0.00995273,1
0.0123648 0.00556181 0.00464632 -0.00480145 0.0148484 -0.0047129 -0.0148484 -0.00480154 0.00458546 0.00982453 -0.00400439 0.00475367 0.0148484 -0.0111678 0.0123365 0.0047979 0.00375972 0.0147487 -0.00451239 0.0047973 0.0126651 -0.014561 0.00566768 0.00544046 -0.0148484 0.0108229 -0.00460599 -0.00427591 0.0054832 -0.0124828 -0.00202022 0.00551383 0.00480799 0.0148484 -0.0134587 -0.0123389 -0.00577909 0.00472895 0.0148484 0.00479922 0.0148484 -0.00480155 -0.0142485 -0.00479094 0.00561695 -0.00478124 0.0048011 0.00480799 -0.0082458 0.00467429,3
-0.0135789 -0.00180864 -0.000922727 0.00242063 -0.0158108 0.00137212 0.0158108 -0.000195439 -0.00296081 -0.00911647 -0.00453905 -0.0024708 -0.0158108 0.0160848 -0.0127952 -0.00242436 0.00212085 -0.0141348 0.00271435 -0.00242499 -0.0157706 0.0141368 -0.00458487 -0.00350385 0.0158108 -0.00911889 0.00103939 -0.000995307 -0.00415053 0.0140263 -0.000890299 -0.00391374 0.000934619 -0.0158108 0.0141975 0.0174813 0.00417497 -0.00248922 -0.0158108 -0.00242297 -0.0158108 0.00242053 0.00907357 0.00243004 -0.00411744 3.67756e-05 -0.002421 0.000871746 0.0140656 -0.00251952,3
-0.0418567 0.00368219 0.000724377 -0.00149739 -0.0405008 -0.0039914 0.0397236 0.00421051 0.00341391 -0.041963 -0.00505339 0.00113017 -0.0394355 0.0509783 -0.0410643 0.000849389 0.00824772 -0.0397216 -0.00294226 0.000946448 -0.0473047 0.0408075 0.0010683 0.000368732 0.0409786 -0.0434818 -0.00325971 -0.00711015 0.000638148 0.0534598 -0.00639853 0.000605647 -0.0210514 -0.0401525 0.0404082 0.0457191 -0.00109037 0.00380082 -0.0482274 0.000785632 -0.0409686 -0.00134678 0.0399625 -0.00754849 0.000825853 0.00241063 0.000958896 -0.0213206 0.0609682 0.00389068,2
0.00128092 0.0147361 0.0110843 -0.00528286 0.00247191 -0.0140907 -0.00321822 -0.00994623 0.0066362 0.00188479 -0.0087263 0.00489663 0.0042127 0.00662672 0.00219725 0.0046984 0.0113202 0.0033662 -0.00658966 0.00481361 -0.00395899 -0.0024128 0.00134956 0.0017646 -0.00205489 0.00049035 -0.0132563 -0.0104034 0.00141438 -0.00340696 -0.0108923 0.00160174 -0.00352116 0.00287512 -0.00275337 0.000170277 -0.00176621 0.0076096 -0.00461019 0.00465178 0.00203812 -0.00513301 -0.00401809 -0.0113109 0.00159985 -0.0108988 0.0048036 -0.00268154 0.00695134 0.00778939,1
0.0117777 0.00230615 0.00268819 -0.00314836 0.0135436 -0.000349258 -0.0138925 -0.00134982 0.00956758 0.0138747 -0.00590745 0.00272464 0.012412 -0.00695652 0.0102647 0.000482024 0.0137874 0.0122804 -0.00258112 -0.000379699 0.00861584 -0.0104642 -0.000296931 -9.75495e-05 -0.0132543 0.013861 -0.00400998 -0.0130444 -0.000315625 -0.00556212 -0.0032691 -0.000170078 -0.00598908 0.0132625 -0.0128565 -0.0107933 -5.94925e-05 0.000471477 0.00583016 -0.000212623 0.0130241 -0.00317908 -0.0138688 -0.00174015 -0.000127879 -0.00211861 0.000724221 -0.00533547 0.00616175 -0.000260851,4
-0.0412836 0.00260162 0.00310482 -0.00445238 -0.0399347 -0.00329376 0.0391573 0.00132673 0.00540015 -0.039593 -0.00472071 0.00403871 -0.0387919 0.0495917 -0.0396657 0.00378754 0.00983658 -0.0391464 -0.00557645 0.00387567 -0.0459763 0.0394441 -0.000219756 -0.00055728 0.0404011 -0.0411123 -0.00560321 -0.00904928 -0.000504468 0.0513144 -0.00559396 -0.000474081 -0.0208947 -0.0395686 0.0398495 0.045163 0.000124682 0.00656491 -0.0468784 0.00371949 -0.040401 -0.00430293 0.0375934 -0.0103669 -0.000338234 -0.000292264 0.003901 -0.0211671 0.0588182 0.00657314,2
-0.0355878 0.00981214 0.00560492 -0.00614881 -0.0345344 -0.0104758 0.0337933 -0.000121752 0.0089225 -0.0360319 -0.00760896 0.00579022 -0.033481 0.044733 -0.0350393 0.00538669 0.00925456 -0.0335177 -0.00773556 0.00544677 -0.041471 0.0348932 0.00667197 0.00690292 0.0349731 -0.0377549 -0.00817677 -0.00882181 0.00669619 0.0459581 -0.00797025 0.00683346 -0.0145224 -0.0342185 0.0342734 0.0395013 -0.00703026 0.00844049 -0.0422962 0.00529274 -0.0350002 -0.00600048 0.0342315 -0.0121817 0.00686606 -0.00212024 0.00550476 -0.0147745 0.0537191 0.00854339,1
-0.0127302 -0.0011041 -7.4332e-05 0.00156896 -0.0149598 0.000562411 0.0149598 -0.00104748 -0.00213562 -0.00826351 -0.00423134 -0.00161995 -0.0149598 0.0152351 -0.0119441 -0.00157275 0.00197483 -0.0132855 0.00186799 -0.00157339 -0.0149196 0.0132858 -0.00410972 -0.00280204 0.0149598 -0.00826593 0.000192182 -0.000906846 -0.0035511 0.0131759 -0.00081923 -0.003278 0.00178511 -0.0149598 0.0133483 0.0166356 0.0036213 -0.00163881 -0.0149598 -0.00157134 -0.0149598 0.00156886 0.00822061 0.00157854 -0.00352976 -0.000814876 -0.00156933 0.00172226 0.0132165 -0.00167011,3
0.0145818 0.0071741 0.00682348 -0.00701878 0.0170652 -0.00668855 -0.0170652 -0.00701888 0.00662028 0.0120416 -0.00371328 0.00696027 0.0170652 -0.0133692 0.0145535 0.00701443 0.00376124 0.0169656 -0.00666257 0.00701369 0.0148821 -0.0167778 0.00664042 0.00703477 -0.0170652 0.0130399 -0.00677107 -0.00433956 0.00675634 -0.0146998 -0.00194818 0.00689696 0.00702525 0.0170652 -0.0156757 -0.0145559 -0.00695747 0.00692985 0.0170652 0.00701604 0.0170652 -0.00701889 -0.0164653 -0.0070059 0.00687079 -0.00699396 0.00701834 0.00702525 -0.0104447 0.00686246,3
-0.009671 -0.00260321 -0.00718289 0.0101527 -0.00760323 0.00546112 0.00678507 0.010154 -0.00509358 -0.0103302 -0.00749845 -0.00995046 -0.00603317 0.0168211 -0.0106513 -0.0101412 0.00641227 -0.00913962 0.00872078 -0.0101234 -0.0124367 0.0104438 -0.00449278 -0.00551002 0.00808384 -0.010389 0.00701517 -0.00447781 -0.00513292 0.00699099 -0.00663808 -0.00522005 -0.0117395 -0.00717514 0.0082498 0.00970753 0.00465753 -0.00927021 -0.0155116 -0.010138 -0.00807563 0.0101546 0.0102816 0.00955218 -0.00495075 0.00902541 -0.0101538 -0.0107671 0.0170927 -0.00889587,2
-0.0608084 -0.00213233 -0.00409957 0.00307853 -0.0597764 0.00106053 0.0593676 0.00890713 -0.00152313 -0.0799127 -0.00473801 -0.00346549 -0.060579 0.068817 -0.0594143 -0.00375653 0.0068274 -0.0587248 0.00176671 -0.00367189 -0.0657386 0.0592233 -0.00408686 -0.00470013 0.0601242 -0.0815738 0.00157178 -0.00522767 -0.00455824 0.0914224 -0.00442489 -0.00457986 -0.0249794 -0.0599783 0.059619 0.0680348 0.00416888 -0.000876312 -0.0665395 -0.00382848 -0.0602919 0.00322757 0.0780696 -0.00288381 -0.00440123 0.00714546 -0.00364367 -0.0252511 0.0963977 -0.000823859,2
0.0058444 0.0184121 0.00754403 -0.00540766 0.00594041 -0.0196352 -0.00669457 -0.0029653 0.0076103 0.00183011 -0.0033637 0.00516315 0.00660735 0.00636266 0.00604945 0.00511453 -0.000556372 0.010618 -0.00737876 0.00532785 -0.00813562 -0.00620185 0.0111083 0.0125374 -0.00542646 -0.0021479 -0.00925881 -0.000248018 0.0117612 -0.0105842 -0.0102037 0.0120398 0.00798639 0.0062365 -0.00761428 -0.00239362 -0.0116342 0.00831939 -0.00558464 0.00514226 0.00547765 -0.00525386 -0.00757424 -0.0117739 0.0117614 -0.00445135 0.00518765 0.00798641 0.00706206 0.00864405,2
